latent_key,rollout_id,trial_id,group,dominant_failure_mode,num_chunks,mean_margin,min_margin,max_margin,negative_fraction,positive_fraction,zero_crossing_count,template_switch_count,persistent_negative,persistent_positive
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,natural_failure,wrong_receptacle,60,0.013205264250095546,-0.08909141686985422,0.08359056109749644,0.3333333333333333,0.6666666666666666,18,18,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,natural_failure,wrong_receptacle,60,0.00455467072178571,-0.09246360015741151,0.11195320525308962,0.4666666666666667,0.5333333333333333,16,16,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,natural_failure,wrong_receptacle,60,0.007440752196985397,-0.08080292574297832,0.08466400335546323,0.4,0.6,15,15,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,natural_failure,wrong_receptacle,60,0.0039053140320861545,-0.05790134787063694,0.0943438337863968,0.4666666666666667,0.5333333333333333,13,13,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,natural_failure,wrong_receptacle,60,0.005476777557258597,-0.06871658051484064,0.11548441973840692,0.43333333333333335,0.5666666666666667,18,18,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,natural_failure,wrong_receptacle,60,0.008815843067308137,-0.07901025877340229,0.100484619225825,0.4166666666666667,0.5833333333333334,17,17,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,natural_failure,wrong_receptacle,60,0.004414386473396289,-0.08552937367594182,0.08838999272932653,0.5333333333333333,0.4666666666666667,15,15,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,natural_success,success,22,0.003390857291544873,-0.07423906840081829,0.09782600184352447,0.4090909090909091,0.5909090909090909,6,6,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,natural_failure,wrong_receptacle,60,0.00027301007408369975,-0.09320465601753358,0.08043638308789842,0.5333333333333333,0.4666666666666667,16,16,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,natural_success,success,21,0.0034936974624871636,-0.06360791601424032,0.1015871405936047,0.5714285714285714,0.42857142857142855,6,6,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,natural_failure,wrong_receptacle,60,0.0020984726163896534,-0.07672699199793673,0.09448895023889595,0.4666666666666667,0.5333333333333333,15,15,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,natural_success,success,21,-0.00243187470496584,-0.05527660504009388,0.06636310558324532,0.5714285714285714,0.42857142857142855,4,4,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,natural_success,success,23,0.0013222165676108236,-0.08998548401764424,0.09013806778572919,0.6086956521739131,0.391304347826087,5,5,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,natural_success,success,22,0.006658594087229416,-0.05753241416279348,0.09463921834594516,0.45454545454545453,0.5454545454545454,6,6,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,natural_failure,wrong_receptacle,60,0.007776679542512763,-0.056791631634934725,0.08888890852535063,0.43333333333333335,0.5666666666666667,17,17,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,natural_failure,wrong_receptacle,60,0.007362189192179327,-0.06332642461728832,0.0766424342557479,0.43333333333333335,0.5666666666666667,17,17,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,natural_success,success,22,0.004252115462266,-0.07636533516830002,0.1024919934688208,0.5,0.5,4,4,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,natural_success,success,20,-0.0023253953206407154,-0.09479921892224116,0.0940161216311569,0.4,0.6,4,4,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,natural_success,success,26,-0.0036106198703421267,-0.04597875946748736,0.03233448518920621,0.5384615384615384,0.46153846153846156,13,13,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,natural_success,success,20,-0.012192979544137618,-0.0993894193807754,0.10321487481759332,0.6,0.4,7,7,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_049,49,natural_failure,wrong_receptacle,60,-0.004667303428789208,-0.09093625023832996,0.09062242095269914,0.55,0.45,10,10,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_050,50,natural_failure,wrong_receptacle,60,0.006976530377135846,-0.0706614686069747,0.09804474004332911,0.4666666666666667,0.5333333333333333,19,19,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_051,51,natural_failure,wrong_receptacle,60,0.007565374267958039,-0.08317867076693569,0.09432322490231052,0.4166666666666667,0.5833333333333334,15,15,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_052,52,natural_failure,wrong_receptacle,60,0.0035269410878987105,-0.07164450501579722,0.07733526447640016,0.43333333333333335,0.5666666666666667,22,22,0,0
